0.425130208	594.9194	611.8602	550.3424	567.7769	626.1706	622.5558	671.488	589.1457	509.3964	596.0958	593.912	486.8264	611.0312	521.4669	507.2921	488.2301	572.3202	513.3416	455.7728	495.6456	518.952	513.6862	550.0605	424.687	535.3956	568.768	587.6085	606.2844	475.6579
0.467643229	584.8395	603.9251	534.9175	586.0378	584.9008	624.4616	680.8597	570.7589	492.2941	587.4141	566.5516	533.1719	621.9484	524.0975	548.6761	544.6945	568.8702	575.3556	465.933	522.8004	540.9487	506.9316	560.2449	462.9385	562.5061	583.0569	600.9308	612.8182	492.5595
0.51015625	582.5932	613.5948	541.6813	627.4781	559.7047	635.0332	695.0355	548.9612	500.1143	572.7493	531.5761	572.36	628.0405	520.5107	614.1457	569.976	567.1771	615.8244	488.5881	564.4965	538.9118	509.6533	559.7858	527.1123	584.0429	584.8679	605.4778	598.8384	511.3147
0.552669271	579.7994	626.6288	569.899	653.2544	564.2678	652.374	715.0583	543.9284	517.1744	550.3445	507.7587	601.8593	620.2922	538.1791	678.2036	562.954	564.8296	600.2825	516.8244	596.742	520.5243	521.4251	551.4249	585.7443	586.5766	581.8623	607.4865	588.9009	548.9167
0.595182292	564.1472	620.4304	590.6035	639.5941	571.4417	669.9498	710.5013	556.2799	547.6848	531.1257	504.8015	632.2781	610.584	584.8779	720.2469	565.942	558.0379	550.5533	540.3761	613.0652	509.6556	532.5748	534.1039	615.4136	574.5166	591.1296	628.3412	597.8663	596.1692
0.637695313	537.2321	583.9472	575.8686	609.725	555.0271	670.855	656.759	570.1752	592.8338	529.1896	520.2935	664.6416	618.7604	640.8493	734.5493	607.6023	560.7722	523.2037	562.997	625.5558	523.694	553.3753	516.9475	620.552	566.7375	611.1098	678.3013	623.0837	624.6617
0.680208333	496.5208	532.9105	538.2738	588.5341	529.669	635.6986	581.2315	578.8953	628.9669	546.3017	541.1044	691.4946	639.4015	682.5316	723.871	649.1209	588.1135	548.6191	587.7096	646.7266	547.503	590.4478	518.1418	623.0432	579.0216	629.4214	739.2646	647.9825	618.7861
0.722721354	439.5597	481.0249	505.8474	561.4945	519.9751	573.3513	532.0003	584.9147	632.8226	562.1524	554.9963	683.8236	631.6431	706.6864	696.612	638.745	618.0195	598.403	601.7621	667.138	556.3881	626.5607	550.9216	632.4825	615.0058	638.4578	776.9406	656.6635	593.8768
0.765234375	375.2028	421.1703	491.2115	522.2989	521.3828	508.2867	516.5267	573.1122	606.8667	566.3188	559.2983	625.5106	568.9524	716.3655	664.3111	585.2391	612.8684	624.8844	586.6138	657.8204	541.6424	641.0895	607.1117	630.4522	652.0121	637.1425	769.0065	639.7897	574.5018
0.807747396	320.9977	349.1638	482.7895	488.7989	497.8764	460.1779	508.6817	533.4632	567.0058	563.7289	562.1046	540.9471	485.9969	710.6348	633.3548	543.425	573.009	612.2894	550.5123	613.8346	514.2758	627.4168	663.7851	609.6628	658.7263	622.8036	722.6696	603.9568	575.1837
0.850260417	289.3042	289.6755	469.7215	462.8457	431.42	431.2685	489.7397	478.6279	522.6779	552.117	562.2028	488.7997	441.4845	684.0329	598.5209	538.5941	532.4964	577.9792	514.5395	568.6634	488.651	594.1114	685.5708	591.8727	622.9417	591.4441	659.055	564.6085	576.6616
0.892773437	273.3152	265.4169	449.0855	426.9164	362.4387	412.2431	460.7298	432.6646	488.819	519.7838	550.7893	489.9053	453.8785	643.7743	561.692	546.4385	506.6728	536.6356	489.6839	554.7544	472.1949	549.4253	647.1262	590.4146	553.714	554.1985	589.4946	524.4342	552.9434
0.935286458	259.9843	272.9912	426.6906	384.8442	335.3908	389.6902	429.7607	409.9594	469.6844	467.429	525.6446	515.8744	494.7701	599.3115	536.961	538.6993	490.9689	504.218	471.3614	558.6729	461.732	507.5607	565.0439	587.4728	472.6898	519.8711	524.4983	479.5901	508.0253
0.977799479	250.3892	292.4945	408.3114	361.2927	346.0669	369.6578	408.8191	416.2294	456.2423	420.5146	500.8196	538.2524	532.6687	559.2567	526.7029	516.6065	474.9253	498.8773	460.2421	549.7755	456.4104	478.5696	485.9602	569.1112	414.4471	487.6636	476.6127	436.3948	472.1444
1.0203125	253.6813	305.7845	405.5204	361.3783	362.6855	368.3425	404.4939	437.2793	441.4813	410.7587	494.1359	562.6657	556.5155	531.9687	519.7488	498.5811	458.768	521.4576	465.9076	510.0696	464.489	463.6075	442.8356	550.0442	410.2601	458.2328	449.6876	416.1967	466.6671
1.062825521	267.6672	306.7918	423.962	376.7479	375.5836	397.4531	410.2128	450.6544	434.7111	441.5657	499.8017	597.7219	563.0773	528.4248	517.4339	491.9168	447.7346	552.6745	484.5493	450.2019	493.6553	463.4138	428.3868	542.7412	451.4029	434.038	436.3577	420.6538	477.0425
1.105338542	274.3975	305.7107	443.4732	402.0567	394.688	442.9822	422.7452	453.6504	445.9347	482.5136	511.8233	628.6422	553.31	545.1942	526.7626	485.7574	457.6636	580.8609	501.0867	403.8172	538.98	479.1744	422.3245	542.5787	492.2956	428.5151	436.8989	440.3495	478.3362
1.147851563	268.7357	307.4369	438.2558	435.8998	419.6312	480.6583	444.715	461.518	471.3663	500.0184	528.6984	633.6323	544.9003	553.4425	540.3926	473.4432	491.7475	609.3673	519.156	398.6865	585.7077	507.7887	420.6692	545.1841	499.6601	455.2969	462.0587	467.2979	470.3407
1.190364583	263.8841	300.3661	412.9844	467.7234	435.9781	497.686	467.7607	474.607	503.7809	484.3516	551.161	615.9151	550.4915	540.8357	545.9075	468.7549	530.8185	633.1308	545.6089	441.7964	621.0158	536.5836	438.2753	554.9445	493.9975	513.9552	510.7902	508.5843	476.8662
1.232877604	260.2003	278.979	399.9686	487.0592	439.1569	491.0353	472.6932	471.583	527.3225	455.2512	565.8364	589.1519	556.1335	527.7699	544.9356	479.7348	552.487	635.3318	568.7565	510.4566	642.2972	553.0975	483.0085	574.1542	510.649	577.783	564.9225	563.8671	515.9281
1.275390625	247.6299	262.0204	413.6582	493.6977	438.7903	460.88	455.2889	445.9995	522.6904	436.2354	559.8285	556.8512	540.4216	537.7119	548.5343	492.0673	553.7285	619.1861	569.1349	565.0922	647.5281	556.5325	531.9143	585.2603	547.2077	621.2724	603.6087	619.4984	571.5368
1.317903646	226.4749	272.3264	434.9935	488.3069	442.8923	423.2981	437.7047	413.3695	478.71	429.833	536.4386	524.7303	501.862	564.5963	549.005	479.0826	538.148	590.0266	557.1079	578.6574	622.3273	549.6368	555.467	576.3528	565.5865	634.8959	615.8963	650.4109	600.6769
1.360416667	209.3312	299.2719	431.135	465.5816	449.855	402.3419	440.6071	390.8058	423.3687	423.1364	505.8194	503.2351	467.4929	585.8947	545.0441	443.585	507.3889	544.1237	552.0738	559.309	552.1738	531.2807	544.558	550.839	537.5945	624.9445	584.2561	644.0945	585.9174
1.402929688	202.6725	311.8813	393.8158	428.4577	449.8839	400.0696	459.0461	381.4804	400.0948	404.2432	469.2589	487.2514	454.5947	579.4586	535.475	418.3933	468.7177	487.9673	548.9096	531.6365	454.9323	499.2846	513.2442	514.6528	473.7193	591.6496	511.2376	598.9958	546.6518
1.445442708	200.5144	300.87	342.504	386.2366	435.2441	403.2519	461.3401	384.433	416.132	381.1968	425.9423	462.74	449.9985	539.3739	522.5437	416.8195	441.436	440.1629	528.0423	503.5697	373.7162	457.7076	482.181	471.2515	401.2663	529.6808	427.9834	522.6517	511.8958
1.487955729	197.8507	285.7125	300.6783	351.195	407.8946	396.8934	432.0462	395.2733	435.1856	369.6579	380.6005	429.5168	436.6436	482.8814	507.1093	415.0875	439.3412	408.0645	495.5384	470.4409	336.0566	426.1028	460.3167	426.6824	346.5427	459.5449	369.6138	447.2535	482.7846
1.53046875	195.6582	282.7761	267.456	328.8002	383.2044	379.4154	390.5837	396.92	431.7203	373.8376	347.4597	405.6048	410.382	435.1686	489.6417	392.8572	460.6938	380.9521	465.0788	435.1062	334.2004	424.5692	442.8392	395.7392	330.6977	409.3891	343.4356	404.795	438.2634
1.572981771	200.3607	287.0073	237.3142	318.8424	371.7662	351.9405	360.1849	375.8712	417.9464	380.3789	346.9239	399.9656	377.9269	402.4439	471.0718	356.6259	486.5216	356.3607	443.7054	409.2006	345.9284	444.3731	410.8109	385.3195	352.4558	395.9151	328.13	398.7904	381.5955
1.615494792	217.4979	286.5781	222.4763	323.9112	360.1372	325.0603	337.6253	343.5818	403.0944	372.5994	382.6163	407.1374	344.6497	379.0857	452.0184	321.3937	488.3314	345.2132	432.4692	408.3886	356.7244	454.024	365.9904	387.3265	383.8478	407.6009	308.0219	403.2918	336.8984
1.658007813	234.2122	277.6386	235.4357	347.0216	336.1929	312.4724	311.9704	319.9466	379.7339	350.5146	420.656	412.7531	320.7896	360.6937	429.6996	295.9547	451.7976	349.4923	426.7974	431.8233	369.6384	439.1348	326.8426	387.4495	391.9978	413.3393	283.4621	402.5214	324.9391
1.700520833	232.4973	268.3338	267.8962	382.3033	298.9819	318.5553	288.4135	316.8051	346.5328	325.2641	421.7063	400.7601	317.7768	344.1468	396.3895	283.465	389.6206	351.103	410.0258	450.2419	390.2545	413.9713	309.4381	374.4509	365.8216	388.3114	267.7618	402.5434	336.9151
1.743033854	215.0639	265.1008	296.6393	398.2784	258.6031	330.6007	277.3337	324.6071	322.4469	302.0353	387.6973	369.84	336.8694	332.3007	357.2519	288.2626	332.5106	336.686	370.2941	443.0793	411.7193	395.5155	309.5056	353.2262	322.2493	344.1989	265.7711	410.7138	353.9093
1.785546875	201.3531	264.6645	303.3783	376.1396	220.8367	328.3459	284.9756	331.3622	318.752	280.2122	345.6156	335.2364	358.203	328.2158	322.7956	313.3688	297.8652	309.9259	318.2599	414.7546	422.4016	377.6938	306.9081	330.3131	283.6379	310.9494	274.2982	423.1356	368.3332
1.828059896	200.3587	251.4057	292.1099	327.5538	195.9407	310.4986	301.4742	330.2005	326.047	257.8328	316.2088	310.6513	358.0025	333.5318	307.4853	339.3288	287.7016	284.1466	284.71	391.8455	418.3361	346.9522	298.3227	313.6074	261.8515	300.4912	284.4397	425.9118	372.1785
1.870572917	203.9008	227.7924	276.8802	282.824	194.9916	288.0359	310.0195	316.8216	332.3282	239.1958	305.7393	296.0634	336.2224	339.9738	325.1367	337.4359	295.3863	264.3428	293.7488	386.6187	402.7996	309.6606	290.308	299.243	256.5955	302.749	292.258	411.1286	361.2271
1.913085938	200.1613	209.4635	264.7536	261.3186	215.0762	274.9707	303.149	291.5138	334.5069	231.7009	309.4107	285.3202	313.9915	343.3573	370.1417	312.1428	312.9409	254.4305	339.4905	389.9345	377.1429	282.2066	282.3529	283.322	254.0619	309.7064	298.1652	377.2143	343.509
1.955598958	182.0226	202.7571	259.8978	262.3531	233.3566	271.2168	293.4806	264.0618	335.9364	240.0173	319.3176	283.096	310.4532	348.824	410.3072	293.9072	324.8578	260.8092	386.5434	382.8326	343.2487	269.968	275.1581	271.0127	244.2193	324.6711	300.2631	333.3264	333.1837
1.998111979	155.7663	200.809	261.2592	275.238	235.248	271.7375	295.2746	239.8182	338.1402	257.3795	331.4771	300.8629	331.4283	348.5095	412.7808	302.571	319.6933	278.3331	397.5064	361.4691	313.8314	271.8947	273.4185	270.0943	235.3124	341.6855	292.1938	301.2993	328.0892
2.040625	137.2156	203.8574	263.9209	286.9615	232.5091	278.7226	307.6594	229.6838	335.7023	273.3746	351.1544	334.7645	367.1879	335.112	378.3663	324.6171	304.9884	295.8282	376.4608	344.1701	297.2542	289.6338	283.1047	276.6085	240.5102	348.9406	280.3129	288.7198	318.7048
2.083138021	135.1658	219.3385	267.2383	291.4337	238.667	286.98	322.8949	235.3794	324.771	283.656	367.8026	358.6963	396.7459	319.4255	326.005	339.1248	301.3693	313.9982	349.6627	338.4779	299.7448	314.7021	302.0519	280.1281	258.5404	347.384	270.6903	288.2546	308.0974
2.125651042	145.9782	237.3224	280.9018	281.6586	247.5199	281.4784	332.0878	250.2558	312.5066	293.6291	373.1638	354.791	404.3148	316.1401	276.0187	341.5083	315.7813	339.1188	335.5679	332.2017	315.2171	319.4044	321.1639	275.0191	273.6054	349.4212	265.284	287.8712	304.5488
2.168164063	161.1679	249.4926	299.193	268.4294	249.4641	260.4806	327.063	265.1645	301.3017	310.0438	368.7189	332.5665	388.5487	320.9804	248.4356	335.7302	330.3446	365.0332	330.6853	312.9977	327.2422	297.3822	326.2449	278.3287	268.9582	369.9266	264.2324	292.965	309.241
2.210677083	175.012	257.6116	301.4516	268.7234	247.8171	245.0424	317.8039	274.1495	296.5704	336.3636	357.925	310.3331	356.2464	318.3283	254.8468	326.6457	328.158	378.3913	332.9368	290.4455	322.5716	263.4078	313.0056	306.1199	252.4567	394.2242	262.9864	309.8657	314.5121
2.253190104	188.4776	268.8193	277.1014	277.0509	254.9876	248.6788	316.2021	268.5491	302.9491	362.2501	338.1364	294.7056	318.0563	307.374	286.9118	315.8711	305.2085	381.3815	347.1203	281.5031	303.6716	243.881	299.6879	346.5493	243.8488	392.224	253.1021	343.3066	310.2417
2.295703125	195.6031	280.9929	238.1476	270.6305	266.3955	265.9801	330.6964	247.0376	320.388	369.549	316.2996	289.8814	287.4202	296.5344	315.4489	310.5935	269.7596	381.9279	368.6009	295.1454	283.4068	250.0818	299.9652	369.8075	262.2454	359.8126	242.8406	376.8001	296.1979
2.338216146	191.4657	289.5189	214.7963	252.075	271.2913	296.3838	353.3565	229.6824	339.872	357.7095	311.0264	299.6259	276.4693	294.4002	321.7481	316.8135	241.6498	383.6961	384.3508	325.4247	267.3896	277.0164	307.2992	366.0935	305.1379	321.5195	247.6891	382.9741	289.6041
2.380729167	183.0761	292.02	224.2039	258.73	273.4372	339.9935	378.5945	251.5188	360	356.2993	343.8242	331.8744	292.7378	312.449	318.5006	338.3199	247.7667	391.1266	393.8644	359.5838	265.2379	312.1487	314.3459	364.4727	353.6586	315.2642	280.0552	362.2165	315.9119
2.423242188	187.1641	290.352	256.2092	308.4362	289.2592	383.8267	407.5528	318.6029	385.9642	386.9611	415.7891	379.1995	342.9429	351.6264	347.1196	376.4205	300.8275	416.9595	404.4222	394.3901	298.1229	345.103	331.37	395.2346	395.884	359.0256	334.2136	347.6884	376.6199
2.465755208	205.5941	285.5883	294.1688	366.4544	324.7663	412.6549	439.7596	400.8065	414.8289	435.4427	503.0948	432.8837	418.7864	402.6988	425.3577	423.4602	386.2953	464.886	419.3286	442.0579	370.8839	372.7573	368.8088	455.8358	434.5974	425.6924	400.2246	378.5572	437.877
2.508268229	227.5337	280.0037	328.7688	387.6268	375.5278	425.5233	466.6946	448.3406	431.7778	465.1352	573.4434	482.8974	485.6111	458.4634	521.6948	471.9251	473.0042	522.0277	428.4196	499.9346	452.8903	403.3256	417.4775	507.6634	475.0096	470.0155	463.6412	444.4225	476.924
2.55078125	244.6769	278.7165	349.4617	368.2937	426.845	431.756	473.2229	446.1397	434.8251	467.9727	613.8045	517.9726	514.4923	509.6574	589.2361	521.8244	537.4689	562.5506	433.4758	542.5149	501.8152	444.3263	458.8101	527.2276	518.9435	476.2272	507.7205	500.5528	504.9408
2.593294271	250.5723	297.5079	344.1183	345.7148	458.066	431.8819	450.855	423.4318	442.652	462.1163	622.7901	527.7494	505.4609	544.5697	602.8237	574.8836	566.8841	576.7236	444.3779	549.3883	496.1836	482.2583	490.9277	520.4084	555.0009	479.9764	521.0387	528.2708	528.1332
2.635807292	240.111	342.5358	313.2182	350.5582	456.3574	426.583	422.7704	418.7709	460.1193	459.4708	604.2711	523.1283	482.8902	556.0736	582.6327	620.9044	570.2934	578.2914	467.7706	531.6556	465.9605	506.7168	525.5956	509.9196	571.5284	507.2971	514.5901	526.8293	532.7438
2.678320313	220.7815	384.8321	286.2954	377.4187	440.0184	421.6751	417.1191	443.1382	484.8819	456.721	562.9723	524.0035	467.4772	548.4952	554.1264	637.5405	573.9515	585.3153	497.2982	511.8622	456.7398	517.9746	560.319	512.7106	560.8411	547.3407	511.3486	505.5892	522.2772
2.720833333	212.4198	390.7349	293.8759	409.0534	437.1905	420.3616	435.7865	481.7332	516.4607	454.7508	518.1476	536.1456	471.536	533.1995	532.3991	614.9752	594.5557	593.6029	524.2918	509.5404	478.6585	531.6147	585.5252	529.7225	543.55	581.6353	528.0967	479.7421	518.9061
2.763346354	225.7408	364.1867	333.4528	432.7787	455.6427	418.0135	465.4795	511.636	546.735	459.8161	492.3486	545.138	487.8874	525.9137	518.5479	571.1919	622.3487	603.5434	552.2	526.5786	505.4401	546.1679	601.2332	555.7235	531.358	595.8903	550.642	480.135	526.0101
2.805859375	247.2539	332.7957	374.9859	453.8435	475.6525	413.6188	493.0816	525.7602	555.7035	479.0785	495.2281	547.7224	495.8005	516.3083	513.4396	538.6387	635.4996	611.494	583.3608	562.5444	529.2214	546.4889	608.1886	578.6287	519.509	585.0079	566.6493	521.5647	530.5576
2.848372396	259.0246	314.3033	388.5806	464.3435	475.0295	415.9999	507.8237	527.03	535.2381	499.0009	517.5786	546.7386	494.0087	493.0506	513.0751	524.0027	627.2121	610.8402	602.643	606.9354	554.4907	527.1006	597.8893	581.7977	502.3497	556.7033	571.7166	578.813	543.0575
2.890885417	259.5861	301.0292	371.3718	466.1571	440.1124	428.9998	506.8547	513.3034	508.541	504.2582	529.0261	534.6091	487.3604	465.5847	515.2142	516.1179	605.9124	598.0336	598.357	625.6476	578.9751	510.5769	567.9003	559.8367	488.3249	533.2177	565.9418	610.6245	577.5734
2.933398438	262.049	290.4521	340.387	458.5433	377.5293	450.6633	497.73	472.6735	490.3799	481.6643	510.6707	505.2596	471.1842	455.3432	511.9735	510.5688	590.7256	577.8101	573.5229	598.4312	594.1759	518.0014	529.484	526.5215	488.148	524.9042	551.4178	593.9908	606.8822
2.975911458	266.7538	293.2845	319.9529	438.7307	317.7456	478.6337	481.1011	410.3837	471.8855	440.1067	479.3058	468.2656	436.6792	456.7985	492.5563	502.6579	581.2145	553.041	539.8708	533.7541	589.6435	545.8706	496.9368	506.4984	499.0418	521.9094	535.2861	546.5877	595.0188
3.018424479	260.3276	313.2442	325.9579	395.9795	293.1899	495.2868	449.3911	349.2443	434.9575	394.1033	457.3464	439.1395	395.948	449.9504	454.5866	474.6055	563.6501	522.1588	496.4245	466.77	567.8848	567.8802	477.3671	497.9106	505.4247	522.6246	522.6204	504.3556	548.6401
3.0609375	238.963	332.5964	347.3879	335.5728	308.0751	475.9258	403.7558	314.3779	384.1428	358.5967	442.6606	419.732	365.3683	429.172	405.1393	424.2999	531.5129	492.5296	448.5995	421.6128	536.145	554.0006	465.5972	490.644	510.0588	534.1615	508.9968	483.584	502.6561
3.103450521	216.4395	328.318	359.0139	286.2878	330.6501	421.9045	364.9501	311.5289	336.9813	336.7558	428.0782	408.3742	350.9248	400.2997	362.6127	382.7282	502.3285	471.8647	406.719	398.6335	506.6762	504.2135	455.4362	485.0915	525.817	546.8184	494.1682	469.7888	470.4042
3.145963542	204.3442	302.9666	349.22	269.3646	340.3411	366.3265	354.5052	332.8056	315.6035	326.4297	416.0695	396.3385	345.0264	373.3089	338.9051	368.8634	484.3606	463.803	387.4017	377.611	478.3502	439.5916	435.8978	482.5518	540.314	535.1567	469.8091	450.3777	440.5759
3.188476563	205.7825	278.2948	327.7473	286.2343	338.4884	335.2619	367.1052	359.5437	321.4894	325.855	407.6997	376.802	347.2212	358.894	341.5643	378.3561	471.6804	460.3711	391.543	349.5848	455.2842	392.1015	405.1533	475.058	523.1714	501.3315	434.8087	428.1485	405.718
3.230989583	216.6972	264.4565	305.4508	330.3674	336.1446	333.2695	384.576	368.6238	335.1748	334.95	402.6225	359.0308	364.6884	360.206	363.9122	392.5327	448.2355	447.156	399.0817	326.0835	441.9107	380.499	371.9296	456.3171	467.3325	466.3817	398.378	420.7689	372.605
3.273502604	226.1072	264.4328	290.5405	387.2665	329.9662	352.254	392.5417	352.0658	347.0068	351.708	407.2202	358.8401	390.485	368.8162	386.4058	411.7315	412.8176	418.2613	385.9698	322.5396	431.3673	407.2237	349.2191	429.9398	405.8911	441.9278	373.7122	437.0413	355.5463
3.316015625	224.2752	280.4708	288.4158	426.4433	313.7393	374.6519	386.74	330.1609	363.7143	364.9639	425.8	370.5295	405.3255	382.4822	388.8686	438.3892	377.3913	391.7837	360.6917	336.9488	408.8668	441.2254	339.2408	411.7985	368.041	409.3012	360.1638	464.0828	361.8003
3.358528646	211.3434	308.3376	294.5082	425.4169	299.6931	372.8298	369.9132	322.2815	386.6456	364.2367	441.6379	372.1083	402.8093	413.3472	376.7688	461.9443	355.1033	384.1003	355.5759	357.5184	374.1752	451.7961	332.9101	418.579	355.3812	362.0214	359.652	479.7954	380.1421
3.401041667	196.7662	324.0527	303.3718	389.9755	298.776	344.3681	348.7214	333.0474	407.9222	350.4517	435.2034	356.7748	387.646	460.9479	371.6079	464.1998	349.5855	388.4838	383.3491	382.1008	339.2738	441.0836	325.4171	443.4632	353.7427	321.4979	370.8716	472.0806	395.5539
3.443554688	186.2228	312.9148	309.5218	351.7404	305.8074	322.1569	330.3792	348.1436	420.3372	335.8317	408.5064	339.4358	373.069	500.5615	381.1492	455.3224	353.1027	389.1795	429.6513	410.9886	320.403	429.3498	321.0568	456.994	354.3185	313.5599	386.5735	458.3899	414.1541
3.486067708	187.2146	284.6194	314.9451	323.9541	307.5394	328.5327	314.6038	356.8794	418.086	335.1038	376.6728	332.1703	371.957	510.7898	397.0191	455.3626	359.4307	382.9801	472.5985	434.7501	329.487	423.11	314.85	438.9892	354.3843	333.2434	396.0797	456.1931	438.4647
3.528580729	198.8477	256.5398	323.2323	305.4734	303.6838	350.1049	304.6354	361.6354	408.1686	346.7239	357.5621	337.185	390.499	486.4824	415.2673	462.0218	378.2214	373.9972	494.1526	436.0626	355.7481	412.9793	308.5761	399.0058	356.1787	355.6804	394.821	453.0739	444.2687
3.57109375	213.9159	235.1028	321.3157	291.9439	300.7025	358.3205	307.8556	358.3468	395.5768	360.1546	358.0545	352.7169	410.4785	434.9291	434.3553	457.647	410.2387	368.8069	484.5584	415.6785	366.0038	394.5992	316.4435	363.7647	352.9544	362.8464	391.1187	436.287	410.0759
3.613606771	229.1525	221.1938	295.7597	286.4619	307.4637	347.581	318.4402	345.7187	382.1549	369.8043	364.672	375.3646	410.4113	381.7658	449.2482	438.8837	431.0741	367.4014	446.3987	394.3553	340.0316	376.9873	341.536	349.068	345.4986	355.187	393.5395	420.5784	355.9997
3.656119792	243.4525	215.4062	262.8773	291.4725	323.4532	337.1428	317.9739	330.2604	374.8801	377.9476	359.7611	398.2778	397.0159	370.7463	448.9529	414.6027	415.6502	364.3398	407.0237	379.714	303.9606	366.2671	375.3825	349.2475	341.1889	341.4243	404.702	429.4802	320.9962
3.698632813	248.8605	212.9285	244.9117	300.8043	336.1544	328.9684	304.1566	321.4591	379.1097	385.7513	348.989	403.9474	388.9073	410.6285	434.8418	392.9056	364.6802	364.6441	391.3188	360.6854	295.5382	367.0968	413.3944	350.9735	342.7957	331.2004	412.7008	456.0747	324.2389
3.741145833	233.3285	211.2797	249.0729	302.7476	331.5057	313.0573	298.5065	316.1489	385.8747	386.0594	351.6381	382.5485	395.0057	473.1844	419.4044	381.6532	305.7854	373.2462	391.4081	335.9224	323.7237	377.1616	449.2005	365.1145	352.0417	332.2314	412.8894	475.103	353.5438
3.783658854	205.5882	210.8858	256.872	295.1713	307.9028	286.7294	314.0685	306.9588	380.2971	374.8049	377.6363	347.8727	414.4017	519.0989	418.3191	389.5591	266.3783	388.6806	392.5421	317.9194	357.9989	396.0228	472.3037	406.1079	368.6659	354.2724	407.5906	472.6012	389.5342
3.826171875	184.3779	220.0586	258.7337	283.7838	277.4754	262.7098	340.1566	304.4864	364.7807	360.0581	418.1281	326.0356	438.677	529.1439	422.0856	418.0455	264.3259	406.0528	391.2515	307.7284	372.5189	418.2127	482.4331	456.7165	388.1229	396.5811	388.4004	462.098	424.8347
3.868684896	176.9067	241.2281	264.5336	278.509	262.0951	262.2165	364.9351	325.2928	364.0576	354.9109	459.8976	334.5243	448.0156	508.6036	415.0668	452.799	296.3481	422.4508	392.3181	300.3388	368.5565	435.9766	481.7352	485.548	408.307	439.2834	356.6611	464.9855	460.2388
3.911197917	176.9613	268.4641	283.9754	284.4059	276.9375	297.8827	393.9716	368.3209	393.1425	365.3873	485.7278	364.143	436.0285	480.93	406.843	472.5825	344.0859	428.9539	398.4293	306.8551	363.9007	446.493	465.1716	488.2247	426.7797	457.8497	341.6869	478.922	486.1042
3.953710938	176.8143	290.2307	311.9252	298.7439	314.9713	366.0605	437.7144	412.8608	441.4858	388.4791	485.7608	401.2751	420.9545	460.1189	416.4016	466.449	387.3495	423.6752	415.3099	342.2751	374.9822	451.1837	432.7736	478.5774	441.2343	448.6424	373.9476	492.1676	492.0713
